Compound Name,Lot,Attrition resistance,Thermal Stability,Average particle size,Particle size distribution,density,rare earth oxides,catalyst surface area,micropore surface area,zeolite surface area,X-ray fluorescence
Compound_1738,Lot_3,83.1136,676.9465,1.0863,1.8174,0.9772,4.2036,137.5506,52.0908,493.6317,0.2537
Compound_1739,Lot_1,90.2999,854.2116,2.8769,1.4767,1.0363,3.9444,214.391,50.737,421.83,0.231
Compound_1739,Lot_2,98.2252,808.2087,3.048,1.4497,1.0929,3.6687,200.1269,53.7697,426.3064,0.2468
Compound_1739,Lot_3,91.3446,810.5997,3.1072,1.4299,1.0694,3.8303,209.5025,52.9716,416.9838,0.2391
Compound_1740,Lot_1,96.3178,873.756,8.9709,2.1143,1.116,5.0514,150.0224,66.2411,168.4713,1.0242
Compound_1740,Lot_2,93.81,883.4763,8.7242,2.0028,1.0802,5.0605,142.1052,66.0963,160.7743,0.9528
Compound_1740,Lot_3,96.1263,837.547,9.2975,2.0381,1.0906,4.8654,151.6048,66.9672,165.4773,1.0062
Compound_1741,Lot_1,90.9876,787.4057,1.5828,2.0403,1.3134,3.3474,124.3962,56.629,145.6373,0.4692
Compound_1741,Lot_2,89.5879,810.364,1.5675,2.0253,1.3799,3.4527,127.2263,52.9345,141.9564,0.4551
Compound_1741,Lot_3,97.4426,838.5848,1.5228,1.9901,1.2954,3.5177,120.823,54.0509,141.5447,0.4704
Compound_1742,Lot_1,89.1123,689.7466,2.4065,0.9477,0.8258,4.7099,180.3968,46.0796,319.0751,0.5991
Compound_1742,Lot_2,86.1023,707.0394,2.3574,0.924,0.8489,4.5293,181.4587,46.3294,303.1586,0.6385
Compound_1742,Lot_3,87.5803,669.6999,2.4276,0.9384,0.8482,4.653,176.895,44.0375,321.1958,0.64
Compound_1743,Lot_1,98.0546,653.6965,3.5758,2.4081,1.0409,0.1125,87.3936,12.6539,500.4693,0.2802
Compound_1743,Lot_2,96.6738,646.7775,3.8018,2.4686,1.0626,0.1051,88.3952,12.6001,505.426,0.2675
Compound_1743,Lot_3,96.4757,645.1932,3.7795,2.5678,1.051,0.1106,82.6283,11.7624,474.8665,0.285
Compound_1744,Lot_1,95.3006,921.9447,6.3564,0.5899,0.8887,2.5015,152.1992,66.4226,280.0013,0.9048
Compound_1744,Lot_2,97.3033,940.3257,6.5744,0.5565,0.8382,2.3508,148.9459,67.3252,273.7088,0.9214
Compound_1744,Lot_3,95.9017,934.0385,6.6927,0.5599,0.867,2.5205,151.5321,64.3577,276.3031,0.8905
Compound_1745,Lot_1,88.8773,824.201,9.4933,0.7954,0.9313,0.536,84.8253,54.1779,224.5696,0.4209
Compound_1745,Lot_2,88.5307,796.3123,8.8671,0.7989,0.9686,0.5428,81.4859,54.3538,219.5786,0.4047
Compound_1745,Lot_3,88.394,783.4337,9.2741,0.8055,0.9323,0.5219,81.8948,55.1199,223.7678,0.4032
Compound_1746,Lot_1,100.3263,672.763,5.8928,0.6695,1.0332,2.636,298.325,44.5916,129.134,0.3703
Compound_1746,Lot_2,101.8572,617.3463,5.7788,0.7314,1.0438,2.7522,286.5411,45.6902,126.1836,0.3874
Compound_1746,Lot_3,100.4296,617.1763,5.6855,0.68,1.011,2.6227,293.5318,43.6979,126.8404,0.3794
Compound_1747,Lot_1,83.0398,677.4706,6.6141,0.6121,1.1486,3.0969,162.1759,11.8772,505.0987,0.3785
Compound_1747,Lot_2,79.6434,682.1348,6.441,0.6504,1.1228,3.0746,151.7342,11.8965,471.2613,0.3762
Compound_1747,Lot_3,80.1184,650.7747,6.2326,0.6182,1.1124,2.9689,151.2659,12.1806,485.6331,0.3753
Compound_1748,Lot_1,93.0602,719.2515,5.3738,1.3128,1.0337,0.1142,138.246,90.9586,381.429,0.152
Compound_1748,Lot_2,92.0771,672.2665,5.26,1.3335,0.9903,0.1075,136.98,88.2936,358.2813,0.1501
Compound_1748,Lot_3,90.8766,696.1344,5.0458,1.3182,1.0656,0.1124,143.3179,94.0144,373.0308,0.1507
Compound_1749,Lot_1,88.9206,863.4414,6.9415,0.7827,1.4011,1.5718,160.5268,58.3388,454.9012,0.9154
Compound_1749,Lot_2,88.7829,875.5826,7.1426,0.8122,1.3556,1.4574,166.3967,60.0659,429.0584,0.9515
Compound_1749,Lot_3,92.1142,897.5041,7.2189,0.8377,1.3482,1.5832,169.1817,59.4516,455.2726,0.9653
Compound_1750,Lot_1,101.6971,626.4565,9.2635,0.6368,0.9747,2.6287,173.5556,66.4872,298.7355,0.891
Compound_1750,Lot_2,100.9478,573.6739,9.3309,0.6307,1.0185,2.6577,171.7208,62.3831,292.0128,0.9359
Compound_1750,Lot_3,96.8624,597.8178,9.6461,0.6111,1.0062,2.5689,171.9768,61.7954,304.367,0.9284
Compound_1751,Lot_1,86.9159,693.6098,9.568,0.6198,1.2804,3.5224,182.2772,72.2416,174.1108,0.859
Compound_1751,Lot_2,84.8395,701.6477,9.4087,0.6225,1.2042,3.4516,183.5126,75.6184,174.831,0.8317
Compound_1751,Lot_3,84.5843,677.6658,9.233,0.6207,1.187,3.2918,178.4585,71.8407,166.1304,0.8478
Compound_1752,Lot_1,81.3445,738.784,1.6241,1.5194,1.2881,4.5831,238.1964,56.1086,461.0864,0.4618
Compound_1752,Lot_2,81.0668,707.9135,1.6792,1.5932,1.2855,4.6307,235.582,61.577,459.3618,0.4618
Compound_1752,Lot_3,85.6364,713.7842,1.7383,1.578,1.2083,4.6511,237.4162,58.3921,471.1267,0.5022
Compound_1753,Lot_1,91.6225,794.1683,4.7936,2.071,0.9349,2.8983,236.343,89.9021,447.4274,0.4987
Compound_1753,Lot_2,92.4078,747.4677,4.5915,2.1796,0.9333,2.7998,237.4128,88.2833,441.0975,0.5276
Compound_1753,Lot_3,94.2408,803.8749,4.5533,2.0837,0.9322,2.8725,224.5082,95.0528,437.311,0.4984
Compound_1754,Lot_1,90.9869,693.2096,5.4042,2.2898,1.4061,4.322,83.921,82.3341,461.1853,0.3433
Compound_1754,Lot_2,88.4434,753.9949,5.1834,2.3629,1.4854,4.6504,81.2381,86.7321,470.8041,0.363
Compound_1754,Lot_3,91.3011,695.5481,5.3,2.2034,1.5084,4.3215,85.564,88.7091,458.8783,0.3758
Compound_1755,Lot_1,89.0703,875.1436,5.7987,2.544,1.081,3.5353,246.7408,53.9588,435.5979,0.5608
Compound_1755,Lot_2,93.2608,820.0247,6.0495,2.4705,1.1295,3.4451,255.7356,56.0878,446.7934,0.5596
Compound_1755,Lot_3,94.7846,868.9558,6.1275,2.4928,1.1229,3.5581,247.6593,55.7339,464.5807,0.5214
Compound_1756,Lot_1,85.8494,614.025,4.6911,1.9542,1.4486,1.2561,143.7194,23.8593,382.6059,0.9141
Compound_1756,Lot_2,89.5751,615.9691,4.7066,2.0196,1.3885,1.21,135.9366,22.9671,385.3333,1.0069
Compound_1756,Lot_3,89.5998,616.481,4.5692,2.0302,1.5118,1.1976,139.1388,23.7484,373.0724,0.9606
Compound_1757,Lot_1,91.9243,772.8733,5.7497,0.68,1.3531,2.891,220.5064,88.7792,408.6685,0.819
Compound_1757,Lot_2,94.4463,802.3229,6.0412,0.6679,1.334,2.9971,222.5221,91.5358,424.7978,0.8081
Compound_1757,Lot_3,95.8006,777.4342,5.9015,0.7051,1.2642,2.9436,207.2077,86.7281,418.3718,0.8122
Compound_1758,Lot_1,94.8883,923.5045,6.1548,0.7285,1.1506,4.0228,54.8618,14.5385,132.2413,0.7003
Compound_1758,Lot_2,95.7651,891.4499,6.43,0.7274,1.129,4.0156,58.6502,14.7156,120.7568,0.7037
Compound_1758,Lot_3,95.2405,855.721,6.3842,0.7477,1.1446,3.8173,57.536,15.1512,130.9191,0.7633
Compound_1759,Lot_1,92.2069,711.5611,1.9522,2.0203,0.9863,1.2839,209.7456,61.8005,234.3282,0.6315
Compound_1759,Lot_2,88.3865,709.6564,1.9429,2.002,1.0379,1.3836,206.2754,59.9004,242.5127,0.6166
Compound_1759,Lot_3,87.0028,699.0598,1.9958,1.8914,1.0009,1.3535,215.1395,57.9241,255.829,0.6189
Compound_1760,Lot_1,81.6735,822.0376,2.9151,0.7815,1.3586,3.6791,94.7277,20.0552,453.4112,0.7425
Compound_1760,Lot_2,85.192,817.7069,3.0238,0.8127,1.3541,3.5235,100.3287,19.4892,446.5774,0.7417
Compound_1760,Lot_3,84.8312,813.4513,3.1963,0.8382,1.343,3.7001,97.7769,21.3847,444.2664,0.7438
Compound_1761,Lot_1,87.5566,835.766,2.0594,1.5542,0.7874,1.9506,65.8562,51.9189,276.0914,0.4242
Compound_1761,Lot_2,84.9938,807.8072,2.2151,1.4715,0.7864,1.9019,66.9016,53.4898,282.0677,0.4454
Compound_1761,Lot_3,84.5717,817.1541,2.0475,1.439,0.8216,1.9032,68.0177,51.3415,279.9021,0.4372
Compound_1762,Lot_1,80.498,689.6942,7.4858,1.2416,1.349,1.8226,160.1878,57.9106,467.5673,0.1049
Compound_1762,Lot_2,80.1242,736.4177,7.7112,1.2528,1.3528,1.8241,153.7183,58.247,473.0203,0.1116
Compound_1762,Lot_3,83.6984,724.2614,7.4249,1.1925,1.3311,1.9318,158.8539,59.0861,461.4222,0.113
Compound_1763,Lot_1,77.4258,755.0875,9.6322,2.4031,1.108,2.2563,220.6259,57.7592,368.8936,0.8588
Compound_1763,Lot_2,83.2537,817.5974,9.5584,2.547,1.1123,2.3126,212.3593,62.1131,357.9098,0.8322
Compound_1763,Lot_3,79.0854,810.945,9.2922,2.4472,1.1264,2.2591,208.0674,61.9148,365.9854,0.8811
Compound_1764,Lot_1,96.6268,751.6497,4.9248,1.815,1.1746,2.2277,56.6875,26.9478,284.82,0.8578
Compound_1764,Lot_2,96.5963,746.541,5.0798,1.8031,1.1574,2.1833,54.2718,26.0557,281.3958,0.8547
Compound_1764,Lot_3,99.2188,757.4863,4.9624,1.857,1.1531,2.182,54.5081,24.6805,284.8067,0.7974
Compound_1765,Lot_1,84.6817,785.2743,3.9077,0.7234,1.5393,4.3303,71.8172,77.7845,244.1643,1.0107
Compound_1765,Lot_2,81.4452,758.2195,4.0874,0.7116,1.4611,4.4436,72.3284,71.981,239.8162,1.0405
Compound_1765,Lot_3,86.4143,779.62,4.0481,0.7013,1.4454,4.0658,72.5778,73.6556,235.853,1.0206
Compound_1766,Lot_1,86.2814,662.3545,6.3444,2.2406,0.9796,3.6001,66.5923,91.0731,127.1272,0.8782
Compound_1766,Lot_2,87.3058,645.6465,6.3584,2.2142,0.9094,3.4716,66.7222,95.7046,136.9251,0.9234
Compound_1766,Lot_3,83.0833,693.0017,6.2882,2.2428,0.903,3.6154,68.3577,90.4387,135.3001,0.8922
Compound_1767,Lot_1,88.0873,733.348,10.1455,2.3656,1.3164,0.6574,174.0645,56.7797,305.2596,0.5909
Compound_1767,Lot_2,85.4899,737.9736,9.3267,2.3847,1.2789,0.623,168.4473,55.6853,296.8707,0.5849
Compound_1767,Lot_3,90.9421,751.6982,9.6329,2.3841,1.2933,0.617,174.4689,56.2502,299.5584,0.5753
Compound_1768,Lot_1,77.6724,808.9675,7.5128,0.7569,1.1836,2.7885,217.6946,17.6914,344.0471,0.2738
Compound_1768,Lot_2,79.3678,835.9678,7.2268,0.7552,1.1732,2.8693,231.0002,18.4892,348.3082,0.2687
Compound_1768,Lot_3,83.6059,783.0245,7.7238,0.747,1.2511,2.887,231.5327,17.6316,344.6265,0.2778
Compound_1769,Lot_1,88.7905,823.7463,7.6331,0.7468,1.2414,4.7471,93.5592,84.8577,368.0282,0.7955
Compound_1769,Lot_2,93.1964,823.1638,7.3802,0.7336,1.189,5.002,91.4825,86.6327,379.3264,0.7492
Compound_1769,Lot_3,91.3774,867.25,7.5109,0.7405,1.158,5.0587,87.4779,85.0244,379.8615,0.7685
Compound_1770,Lot_1,89.5996,663.3771,9.323,1.172,0.8252,3.0666,83.6688,81.4361,367.0209,0.9128
Compound_1770,Lot_2,89.3721,675.5579,8.9781,1.2476,0.857,2.9677,78.9968,82.6575,354.2116,0.8425
Compound_1770,Lot_3,86.8325,699.9378,9.0258,1.2605,0.808,2.9988,84.9054,79.1614,345.0118,0.8641
Compound_1771,Lot_1,93.4806,615.9855,4.6293,2.0182,1.0439,5.0543,232.7293,11.6587,445.9942,0.1052
Compound_1771,Lot_2,93.6692,643.9434,4.5737,1.9963,1.1249,5.002,244.8,11.8716,446.9552,0.1017
Compound_1771,Lot_3,99.7701,602.2258,4.4864,1.9916,1.1181,5.0041,238.922,11.955,451.0525,0.1014
Compound_1772,Lot_1,82.0564,859.2332,9.1512,1.6464,1.0506,1.8296,141.5679,37.9023,190.7233,0.6324
Compound_1772,Lot_2,84.6881,851.1122,9.0171,1.5134,1.0437,1.8077,136.681,39.5275,198.615,0.6022
Compound_1772,Lot_3,85.321,853.9038,8.5631,1.4975,0.9722,1.8053,140.7199,38.8033,190.3065,0.6307
Compound_1773,Lot_1,95.2132,674.2546,2.5708,2.2695,1.2961,4.4974,95.5254,22.602,324.4047,0.5978
Compound_1773,Lot_2,100.2331,673.5824,2.7169,2.1671,1.3584,4.7571,95.3595,22.6965,324.6215,0.6432
Compound_1773,Lot_3,96.4057,677.5858,2.7521,2.1681,1.3056,4.6712,95.3599,22.0237,315.4837,0.5904
Compound_1774,Lot_1,93.0369,751.364,2.5125,1.5277,1.269,2.2304,219.2061,50.2843,243.0486,0.3185
Compound_1774,Lot_2,90.662,812.2957,2.715,1.4664,1.3166,2.0974,228.3212,49.6452,222.4804,0.3123
Compound_1774,Lot_3,93.453,757.6078,2.6289,1.4964,1.2398,2.0837,217.4909,50.3902,239.0944,0.2945
Compound_1775,Lot_1,90.9999,607.0623,7.3035,2.2044,1.0424,0.2251,285.0076,33.2973,149.3487,0.3723
Compound_1775,Lot_2,91.3946,604.7338,6.8896,2.2717,1.0725,0.2256,286.8086,33.0251,144.9801,0.3847
Compound_1775,Lot_3,89.2057,628.9927,7.2449,2.1141,1.042,0.2409,288.7919,32.213,148.3301,0.3702
Compound_1776,Lot_1,90.5611,683.1239,6.0179,1.2917,0.8612,1.5849,221.4313,65.7038,154.5339,0.1683
Compound_1776,Lot_2,97.9344,704.3476,6.4513,1.3899,0.9065,1.6856,226.7177,62.4193,141.8881,0.1672
Compound_1776,Lot_3,90.3004,709.9443,6.0876,1.289,0.8738,1.6835,226.0201,62.9559,151.4285,0.1695
Compound_1777,Lot_1,93.6039,846.0335,4.2558,1.7293,0.8736,1.526,57.4491,82.782,260.6679,0.821
Compound_1777,Lot_2,88.1756,858.5658,4.0307,1.6271,0.9011,1.5857,54.7194,77.9454,266.3061,0.8417
Compound_1777,Lot_3,96.2366,839.357,4.2404,1.7551,0.9566,1.5588,54.2733,82.3071,254.1876,0.8403
Compound_1778,Lot_1,98.0183,868.963,3.6342,0.8309,1.4361,3.6498,265.8826,10.6919,230.1518,0.7288
Compound_1778,Lot_2,95.535,849.642,3.3945,0.8397,1.5173,3.5174,248.6139,10.6779,250.253,0.7407
Compound_1778,Lot_3,94.2046,811.3945,3.5659,0.8827,1.4242,3.7345,265.8348,11.5175,242.6633,0.7305
Compound_1779,Lot_1,82.7055,749.048,4.6835,0.5421,0.9629,1.3703,78.197,67.1506,204.2774,0.2848
Compound_1779,Lot_2,79.2565,794.6871,5.0879,0.5517,0.9927,1.3868,81.7949,64.677,201.9009,0.2747
Compound_1779,Lot_3,80.3926,753.653,4.8314,0.5557,1.0076,1.4081,79.1424,68.7665,189.0764,0.2904
Compound_1780,Lot_1,95.1352,770.8617,4.7504,1.8721,1.4934,0.1318,167.2123,62.4303,235.0321,0.7821
Compound_1780,Lot_2,98.064,744.5833,4.6407,1.9105,1.5007,0.1275,168.171,61.8002,236.902,0.7996
Compound_1780,Lot_3,94.2785,757.6756,4.473,1.9461,1.375,0.1263,169.4118,64.4369,216.6505,0.7736
Compound_1781,Lot_1,104.3488,868.2676,3.2684,0.9636,1.5317,2.3722,103.6724,71.3044,219.8488,0.2758
Compound_1781,Lot_2,102.9056,874.5477,3.3591,0.9172,1.5101,2.3443,97.9846,70.0967,223.4264,0.2543
Compound_1781,Lot_3,100.7087,878.9364,3.484,0.9108,1.4968,2.3163,105.6791,73.7665,218.6502,0.2655
Compound_1782,Lot_1,102.3027,652.5942,1.6201,0.9977,1.2204,0.593,161.5485,66.5008,432.9989,0.229
Compound_1782,Lot_2,97.5424,626.6666,1.5588,1.0775,1.2687,0.6194,172.0832,68.1451,419.4539,0.2324
Compound_1782,Lot_3,100.5516,654.8363,1.5866,1.0432,1.226,0.6373,170.2914,64.5692,436.5607,0.2306
Compound_1783,Lot_1,95.5691,652.8756,6.8239,1.308,0.8621,3.5352,106.35,27.1559,252.9989,0.6738
Compound_1783,Lot_2,99.3728,676.9109,6.9147,1.3562,0.8485,3.5937,99.4582,25.0957,248.4958,0.6387
Compound_1783,Lot_3,95.5788,692.7337,6.7671,1.2951,0.8562,3.6358,101.684,26.842,239.725,0.6392
Compound_1784,Lot_1,82.4183,659.9458,1.1288,1.4265,1.0728,1.1607,65.9768,47.8254,421.7479,0.7031
Compound_1784,Lot_2,86.1598,680.06,1.1007,1.5044,1.1112,1.2256,64.8287,49.373,428.9773,0.6803
Compound_1784,Lot_3,82.6244,636.5011,1.0476,1.503,1.0594,1.1423,62.3648,49.2361,426.3873,0.7228
Compound_1785,Lot_1,99.6403,596.9694,10.1809,1.1411,1.478,1.3019,163.6286,42.8998,239.0115,0.8151
Compound_1785,Lot_2,96.2803,620.039,9.3236,1.1819,1.529,1.2917,166.0264,41.7095,250.9444,0.8177
Compound_1785,Lot_3,102.009,598.0011,9.4822,1.1213,1.437,1.2923,170.3853,40.7891,252.6463,0.8706
Compound_1786,Lot_1,92.7397,882.3978,6.3145,1.4504,0.8804,4.9281,192.3357,76.6304,265.6409,0.5559
Compound_1786,Lot_2,93.7324,853.7178,6.816,1.4689,0.8799,4.7458,192.7463,74.2823,264.5102,0.5545
Compound_1786,Lot_3,98.9015,853.3681,6.2963,1.4865,0.8206,5.181,179.0427,75.0803,272.9696,0.5539
Compound_1787,Lot_1,100.2481,620.7198,3.5251,0.832,1.3989,0.2963,72.6137,36.578,307.5362,0.3904
Compound_1787,Lot_2,97.8481,645.6996,3.6915,0.8126,1.3616,0.2955,68.0266,35.6078,317.5322,0.4226
Compound_1787,Lot_3,101.8797,628.7994,3.7535,0.775,1.3624,0.3173,67.2525,37.221,298.0726,0.4062
Compound_1788,Lot_1,79.9608,903.8042,9.5696,1.039,1.3658,3.0227,112.672,33.8713,307.8559,0.4235
Compound_1788,Lot_2,78.059,844.4337,9.7964,1.0868,1.3679,2.9837,110.8966,32.5594,299.2482,0.4165
Compound_1788,Lot_3,78.7328,913.7902,9.2443,1.0738,1.3265,2.8332,108.5961,32.3117,282.3939,0.3988
Compound_1789,Lot_1,83.025,873.1583,5.3421,1.7407,0.9698,2.6884,123.3766,58.8875,411.2347,0.7714
Compound_1789,Lot_2,86.7917,808.0926,5.5686,1.7657,0.9434,2.7649,127.3135,58.1119,432.4879,0.7959
Compound_1789,Lot_3,88.2168,837.1376,5.304,1.8074,0.9497,2.575,134.165,54.6147,398.7228,0.7675
Compound_1790,Lot_1,84.9214,797.4152,9.3115,1.7096,0.8932,3.4018,76.0498,91.2502,300.7766,0.3767
Compound_1790,Lot_2,87.1187,771.7404,9.1024,1.803,0.9034,3.2526,75.7755,87.5897,298.875,0.3802
Compound_1790,Lot_3,84.3662,804.1626,9.3834,1.7688,0.944,3.2931,75.6007,89.0406,308.101,0.3913
Compound_1791,Lot_1,79.257,723.8502,8.8572,0.5198,1.1695,4.6478,147.1824,50.62,338.3718,0.4711
Compound_1791,Lot_2,78.6592,693.4741,9.1146,0.5482,1.1201,4.4569,151.4318,49.8688,346.1451,0.4587
Compound_1791,Lot_3,79.1768,744.6529,9.3264,0.5165,1.1411,4.4403,144.6431,46.4574,321.6395,0.4624
Compound_1792,Lot_1,81.6931,580.6213,6.4784,2.3888,0.8349,1.0902,144.7422,82.951,205.5465,0.8727
Compound_1792,Lot_2,81.9991,582.2997,6.2169,2.2953,0.8886,1.0278,147.0116,81.7989,210.4249,0.8761
Compound_1792,Lot_3,83.3519,590.4405,6.499,2.2489,0.8641,1.0446,145.4682,81.9639,211.1361,0.8534
Compound_1793,Lot_1,77.2496,882.8147,6.0342,1.8509,1.0373,3.7262,93.6888,15.0368,255.4798,0.8632
Compound_1793,Lot_2,81.4624,888.1132,6.2723,1.863,1.0855,3.7497,88.4024,14.6352,259.2547,0.8771
Compound_1793,Lot_3,77.7998,888.1561,6.0416,1.8846,1.0239,3.8508,88.4369,14.3305,268.0583,0.8682
Compound_1794,Lot_1,97.4233,724.4408,6.1205,0.7857,1.4348,4.1218,214.6776,49.3728,505.1656,0.9191
Compound_1794,Lot_2,99.1679,775.6834,5.9728,0.7326,1.4159,3.7887,223.8264,51.6785,462.9879,0.8483
Compound_1794,Lot_3,93.1075,770.5365,6.2959,0.7382,1.4086,3.746,205.6163,52.1419,495.6813,0.9154
Compound_1795,Lot_1,92.3118,684.4981,6.8414,1.6397,1.0757,1.5842,153.0517,60.4259,272.3562,0.2669
Compound_1795,Lot_2,96.5109,692.6724,6.599,1.7194,1.0271,1.4833,149.4178,62.7503,280.5226,0.2557
Compound_1795,Lot_3,90.5371,734.5431,6.3293,1.6106,1.101,1.4789,156.7279,61.5915,269.8279,0.254
Compound_1796,Lot_1,96.9307,788.6026,1.6409,1.2173,1.4472,3.7838,135.4371,94.0589,127.2081,0.9229
Compound_1796,Lot_2,93.1353,764.2655,1.5569,1.1829,1.4117,3.7223,129.7686,94.0068,134.1159,1.0055
Compound_1796,Lot_3,92.9565,793.0375,1.5663,1.2716,1.4447,3.6107,133.7522,98.2282,136.2604,0.979
Compound_1797,Lot_1,87.3434,576.9055,4.734,1.191,1.1807,3.9347,264.7051,45.8596,279.419,0.1514
Compound_1797,Lot_2,87.0097,622.5507,5.0638,1.2541,1.1259,4.029,248.0952,47.234,260.0034,0.1554
Compound_1797,Lot_3,85.8786,583.5631,4.8845,1.2599,1.1393,3.9946,247.6728,47.4399,263.6352,0.1465
Compound_1798,Lot_1,81.1948,764.2202,1.6474,1.9639,1.1454,1.0133,192.1682,27.5623,273.5928,0.7884
Compound_1798,Lot_2,84.4248,756.9287,1.6196,1.9065,1.1729,1.0349,186.3803,26.532,263.418,0.7818
Compound_1798,Lot_3,76.9272,822.074,1.6029,1.8948,1.1609,1.0208,178.2299,25.756,276.6307,0.7712
Compound_1799,Lot_1,88.1933,675.6884,7.5429,0.8875,1.3385,2.3308,169.0969,83.3558,399.6056,0.032
Compound_1799,Lot_2,93.2981,663.817,7.2629,0.8405,1.2623,2.3394,166.0404,86.8059,387.7863,0.0314
Compound_1799,Lot_3,85.4917,656.9848,7.7713,0.8578,1.2731,2.354,162.0022,87.7574,379.9688,0.0342
Compound_1800,Lot_1,85.0712,833.8373,1.1308,1.5845,1.346,3.2249,232.5729,71.5706,390.7297,0.7992
Compound_1800,Lot_2,88.6837,865.6508,1.1489,1.5338,1.3315,3.2089,239.1958,74.906,386.4292,0.8215
Compound_1800,Lot_3,88.374,822.8769,1.2015,1.5522,1.2657,2.9645,248.1521,71.9972,393.9334,0.8268
Compound_1801,Lot_1,94.756,736.9688,5.1412,1.9891,1.4761,1.3423,140.0647,96.3209,334.3692,0.1766
Compound_1801,Lot_2,92.122,706.8638,5.2113,2.0245,1.3937,1.3825,133.0753,93.4573,317.6063,0.1837
Compound_1801,Lot_3,94.4061,709.7378,5.263,2.0018,1.3486,1.4185,135.1243,97.1425,343.3795,0.1711
Compound_1802,Lot_1,95.8964,918.1236,8.0258,2.0777,0.9587,4.2344,174.6111,90.598,221.698,0.06
Compound_1802,Lot_2,97.4527,919.1889,8.5054,1.9321,0.9194,4.3563,186.0598,85.5734,221.3604,0.0644
Compound_1802,Lot_3,96.1993,914.6974,8.4096,1.9194,0.9084,4.5576,179.3184,91.8023,230.9141,0.0635
Compound_1803,Lot_1,86.7745,679.8992,7.3484,2.3486,1.2965,4.4464,163.1897,80.1738,421.5907,0.7017
Compound_1803,Lot_2,87.9505,699.2795,7.0946,2.3574,1.3377,4.3416,157.5769,81.4946,417.4508,0.7057
Compound_1803,Lot_3,92.7012,711.8716,7.2533,2.3609,1.2926,4.3089,157.558,78.8619,418.5178,0.7389
Compound_1804,Lot_1,88.6651,774.8631,7.5127,0.994,1.4027,4.5986,166.7921,75.0628,392.832,0.6338
Compound_1804,Lot_2,92.2959,787.2918,7.166,1.0598,1.4184,4.5305,167.8676,72.0369,376.5463,0.6298
Compound_1804,Lot_3,90.9152,773.5906,7.4484,1.0054,1.4034,4.8987,168.925,72.5004,414.0956,0.6494
Compound_1805,Lot_1,91.0726,866.2539,5.0039,0.5965,1.3707,3.274,272.7987,22.8191,109.9172,0.9405
Compound_1805,Lot_2,94.1521,902.0464,4.8258,0.6378,1.4559,3.359,275.3084,23.4971,114.0619,0.9669
Compound_1805,Lot_3,89.0899,900.5793,5.0863,0.6206,1.4377,3.5013,267.589,21.4028,113.3916,0.9645
Compound_1806,Lot_1,83.3255,879.5542,8.7441,1.9257,0.8834,3.1914,275.8802,47.1696,269.8809,0.4561
Compound_1806,Lot_2,82.1926,802.0686,8.7172,1.9294,0.8755,3.3847,277.0182,46.5973,269.2956,0.4335
Compound_1806,Lot_3,85.4686,880.1149,8.0758,2.0001,0.928,3.2875,259.4416,49.0884,261.2885,0.4292
Compound_1807,Lot_1,78.4539,841.2369,8.5884,2.574,1.2443,3.7579,101.2068,73.0081,374.575,0.9308
Compound_1807,Lot_2,80.6234,856.032,9.1621,2.6066,1.2461,3.8567,101.2555,68.9471,350.5556,0.8688
Compound_1807,Lot_3,83.5133,891.641,8.6953,2.3765,1.2631,3.7363,105.4477,71.3229,346.3586,0.8856
Compound_1808,Lot_1,98.1374,894.6972,8.5836,2.1676,0.8261,4.3514,196.6591,45.1327,127.1466,0.6704
Compound_1808,Lot_2,91.8566,849.9771,8.6541,2.1705,0.8272,4.2486,192.2021,42.3124,126.9717,0.6792
Compound_1808,Lot_3,100.8281,837.7518,8.3791,2.2937,0.843,4.405,207.6553,44.2575,122.3467,0.6988
Compound_1809,Lot_1,89.1889,723.8166,7.2647,2.3532,1.4271,2.3329,143.5449,32.7792,259.5405,0.1067
Compound_1809,Lot_2,87.1983,735.6262,7.07,2.3675,1.327,2.322,139.9934,31.8273,242.1323,0.1129
Compound_1809,Lot_3,86.7801,777.3282,7.3987,2.2821,1.3819,2.209,150.3121,31.335,239.3956,0.1128
Compound_1810,Lot_1,94.559,756.5271,2.2375,1.1609,1.1835,2.7385,61.2617,96.1519,202.8616,0.0169
Compound_1810,Lot_2,101.8981,764.1239,2.1021,1.1553,1.1465,2.7339,56.5756,92.0379,203.76,0.016
Compound_1810,Lot_3,96.3287,803.3995,2.0979,1.2608,1.2404,2.7278,55.9798,93.0951,205.2605,0.0163
Compound_1811,Lot_1,78.7449,741.3339,2.1675,0.57,1.0179,3.0153,75.368,39.2404,258.2743,0.1642
Compound_1811,Lot_2,81.5967,794.0195,2.2289,0.6033,1.0422,3.193,75.336,39.6617,254.5047,0.1588
Compound_1811,Lot_3,80.888,783.6421,2.2268,0.5852,1.1046,2.9987,75.9654,39.3568,259.8366,0.166
Compound_1812,Lot_1,90.4878,599.4031,1.3519,1.5805,1.0087,0.4675,151.9367,96.5541,395.7663,0.7885
Compound_1812,Lot_2,89.6567,651.2352,1.4372,1.5258,0.94,0.4908,152.4917,92.9688,393.5823,0.8201
Compound_1812,Lot_3,87.8354,638.5888,1.4294,1.5252,0.9304,0.4719,153.6785,95.0492,390.204,0.8508
Compound_1813,Lot_1,99.8831,895.1792,7.6094,1.672,1.0201,0.9048,226.5925,102.1316,275.352,0.7234
